province_name,psgc_province,city_name,city_name_psgc,brgy_name,psgc,district,subdistrict,region,region_psgc
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,A. O. FLOIRENDO,112315001,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,DATU ABDUL DADIA,112315002,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,BUENAVISTA,112315003,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,CACAO,112315004,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,CAGANGOHAN,112315005,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,CONSOLACION,112315006,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,DAPCO,112315007,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,GREDU (POB.),112315009,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,J.P. LAUREL,112315010,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,KASILAK,112315011,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,KATIPUNAN,112315012,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,KATUALAN,112315013,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,KAUSWAGAN,112315014,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,KIOTOY,112315015,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,LITTLE PANAY,112315016,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,LOWER PANAGA (ROXAS),112315017,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,MABUNAO,112315018,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,MADUAO,112315019,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,MALATIVAS,112315020,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,MANAY,112315021,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,NANYO,112315022,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,NEW MALAGA (DALISAY),112315023,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,NEW MALITBOG,112315024,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,NEW PANDAN (POB.),112315025,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,NEW VISAYAS,112315026,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,QUEZON,112315027,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,SALVACION,112315028,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,SAN FRANCISCO (POB.),112315029,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,SAN NICOLAS,112315030,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,SAN ROQUE,112315031,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,SAN VICENTE,112315032,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,SANTA CRUZ,112315033,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,SANTO NIÑO (POB.),112315034,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,SINDATON,112315035,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,SOUTHERN DAVAO,112315036,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,TAGPORE,112315037,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,TIBUNGOL,112315038,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,UPPER LICANAN,112315039,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,WATERFALL,112315040,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF PANABO,112315000,SAN PEDRO,112315041,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,ADECOR,112317001,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,ANONANG,112317002,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,AUMBAY,112317003,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,AUNDANAO,112317004,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,BALET,112317005,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,BANDERA,112317006,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,CALICLIC (DANGCA-AN),112317007,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,CAMUDMUD,112317008,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,CATAGMAN,112317009,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,CAWAG,112317010,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,COGON,112317011,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,COGON (TALICOD),112317012,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,DADATAN,112317013,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,DEL MONTE,112317014,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,GUILON,112317015,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,KANAAN,112317016,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,KINAWITNON,112317017,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,LIBERTAD,112317018,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,LIBUAK,112317019,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,LICUP,112317020,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,LIMAO,112317021,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,LINOSUTAN,112317022,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,MAMBAGO-A,112317023,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,MAMBAGO-B,112317024,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,MIRANDA (POB.),112317025,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,MONCADO (POB.),112317026,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,PANGUBATAN (TALICOD I),112317027,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,PEÑAPLATA (POB.),112317028,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,POBLACION (KAPUTIAN),112317029,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,SAN AGUSTIN,112317030,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,SAN ANTONIO,112317031,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,SAN ISIDRO (BABAK),112317032,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,SAN ISIDRO (KAPUTIAN),112317033,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,SAN JOSE (SAN LAPUZ),112317034,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,SAN MIGUEL (MAGAMONO),112317035,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,SAN REMIGIO,112317036,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,SANTA CRUZ (TALICOD II),112317037,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,SANTO NIÑO,112317038,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,SION (ZION),112317039,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,TAGBAOBO,112317040,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,TAGBAY,112317041,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,TAGBITAN-AG,112317042,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,TAGDALIAO,112317043,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,TAGPOPONGAN,112317044,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,TAMBO,112317045,II,,XI,110000000
DAVAO DEL NORTE,112300000,ISLAND GARDEN CITY OF SAMAL,112317000,TORIL,112317046,II,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,APOKON,112319001,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,BINCUNGAN,112319003,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,BUSAON,112319004,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,CANOCOTAN,112319005,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,CUAMBOGAN,112319006,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,LA FILIPINA,112319007,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,LIBOGANON,112319008,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,MADAUM,112319009,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,MAGDUM,112319010,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,MANKILAM,112319011,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,NEW BALAMBAN,112319012,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,NUEVA FUERZA,112319013,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,PAGSABANGAN,112319014,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,PANDAPAN,112319015,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,MAGUGPO POBLACION,112319016,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,SAN AGUSTIN,112319018,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,SAN ISIDRO,112319019,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,SAN MIGUEL (CAMP 4),112319020,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,VISAYAN VILLAGE,112319022,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,MAGUGPO EAST,112319023,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,MAGUGPO NORTH,112319024,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,MAGUGPO SOUTH,112319025,I,,XI,110000000
DAVAO DEL NORTE,112300000,CITY OF TAGUM (Capital),112319000,MAGUGPO WEST,112319026,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,BINANCIAN,112301004,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,BUAN,112301006,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,BUCLAD,112301007,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,CABAYWA,112301008,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,CAMANSA,112301009,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,CAMONING,112301010,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,CANATAN,112301011,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,CONCEPCION,112301012,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,DOÑA ANDREA,112301013,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,MAGATOS,112301026,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,NAPUNGAS,112301028,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,NEW BANTAYAN,112301029,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,NEW SANTIAGO,112301030,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,PAMACAUN,112301031,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,CAMBANOGOY (POB.),112301032,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,SAGAYEN,112301034,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,SAN VICENTE,112301036,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,SANTA FILOMENA,112301037,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,SONLON,112301039,I,,XI,110000000
DAVAO DEL NORTE,112300000,ASUNCION (SAUG),112301000,NEW LOON,112301040,I,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,ALEJAL,112303001,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,ANIBONGAN,112303002,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,ASUNCION (CUATRO-CUATRO),112303003,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,CEBULANO,112303005,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,GUADALUPE,112303006,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,ISING (POB.),112303007,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,LA PAZ,112303008,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,MABAUS,112303010,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,MABUHAY,112303011,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,MAGSAYSAY,112303012,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,MANGALCAL,112303014,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,MINDA,112303015,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,NEW CAMILING,112303016,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,SAN ISIDRO,112303018,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,SANTO NIÑO,112303019,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,TIBULAO,112303020,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,TUBOD,112303021,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,TUGANAY,112303022,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,SALVACION,112303023,II,,XI,110000000
DAVAO DEL NORTE,112300000,CARMEN,112303000,TABA,112303024,II,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305000,SEMONG,112305003,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305001,FLORIDA,112305005,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305002,GABUYAN,112305006,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305003,GUPITAN,112305007,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305004,CAPUNGAGAN,112305008,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305005,KATIPUNAN,112305009,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305006,LUNA,112305012,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305007,MABANTAO,112305013,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305008,MAMACAO,112305015,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305009,PAG-ASA,112305018,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305010,MANIKI (POBLACION),112305021,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305011,SAMPAO,112305022,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305012,SUA-ON,112305026,I,,XI,110000000
DAVAO DEL NORTE,112300000,KAPALONG,112305013,TIBURCIA,112305028,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,CABIDIANAN,112314001,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,CARCOR,112314002,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,DEL MONTE,112314003,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,DEL PILAR,112314004,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,EL SALVADOR,112314005,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,LIMBA-AN,112314006,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,MACGUM,112314007,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,MAMBING,112314008,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,MESAOY,112314009,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,NEW BOHOL,112314010,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,NEW CORTEZ,112314011,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,NEW SAMBOG,112314012,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,PATROCENIO,112314013,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,POBLACION,112314014,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,SAN ROQUE,112314015,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,SANTA CRUZ,112314016,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,SANTA FE,112314017,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,SANTO NIÑO,112314018,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,SUAWON,112314019,I,,XI,110000000
DAVAO DEL NORTE,112300000,NEW CORELLA,112314000,SAN JOSE,112314020,I,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,BALAGUNAN,112318001,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,BOBONGON,112318002,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,ESPERANZA,112318003,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,KIMAMON,112318004,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,KINAMAYAN,112318005,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,LA LIBERTAD,112318006,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,LUNGAOG,112318007,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,MAGWAWA,112318008,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,NEW KATIPUNAN,112318009,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,PANTARON,112318010,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,TIBAL-OG (POB.),112318011,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,SAN JOSE,112318013,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,SAN MIGUEL,112318014,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,TALOMO,112318015,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,CASIG-ANG,112318016,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,NEW VISAYAS,112318017,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,SALVACION,112318018,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,SAN VICENTE,112318019,II,,XI,110000000
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,TULALIAN,112318020,II,,XI,110000000
DAVAO DEL NORTE,112300000,TALAINGOD,112322000,DAGOHOY,112322001,I,,XI,110000000
DAVAO DEL NORTE,112300000,TALAINGOD,112322000,PALMA GIL,112322002,I,,XI,110000000
DAVAO DEL NORTE,112300000,TALAINGOD,112322000,SANTO NIÑO,112322003,I,,XI,110000000
DAVAO DEL NORTE,112300000,BRAULIO E. DUJALI,112323000,CABAY-ANGAN,112323001,II,,XI,110000000
DAVAO DEL NORTE,112300000,BRAULIO E. DUJALI,112323000,DUJALI,112323002,II,,XI,110000000
DAVAO DEL NORTE,112300000,BRAULIO E. DUJALI,112323000,MAGUPISING,112323003,II,,XI,110000000
DAVAO DEL NORTE,112300000,BRAULIO E. DUJALI,112323000,NEW CASAY,112323004,II,,XI,110000000
DAVAO DEL NORTE,112300000,BRAULIO E. DUJALI,112323000,TANGLAW,112323005,II,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,DACUDAO,112324001,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,DATU BALONG,112324002,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,IGANGON,112324003,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,KIPALILI,112324004,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,LIBUTON,112324005,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,LINAO,112324006,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,MAMANGAN,112324007,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,MONTE DUJALI,112324008,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,PINAMUNO,112324009,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,SABANGAN,112324010,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,SAN MIGUEL,112324011,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,SANTO NIÑO,112324012,I,,XI,110000000
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,SAWATA,112324013,I,,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,ACACIA,112402001,II,BUHANGIN-A,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,AGDAO,112402002,II,AGDAO,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,ALAMBRE,112402003,III,TORIL,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,ATAN-AWE,112402004,III,TORIL,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BAGO GALLERA,112402005,I,TALOMO-B,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BAGO OSHIRO,112402006,III,TUGBOK,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BAGUIO (POB.),112402007,III,BAGUIO,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BALENGAENG,112402009,III,TUGBOK,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BALIOK,112402010,I,TALOMO-B,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BANGKAS HEIGHTS,112402012,III,TORIL,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARACATAN,112402013,III,TORIL,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BATO,112402014,III,TORIL,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BAYABAS,112402015,III,TORIL,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BIAO ESCUELA,112402016,III,TUGBOK,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BIAO GUIANGA,112402017,III,TUGBOK,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BIAO JOAQUIN,112402018,III,CALINAN,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BINUGAO,112402019,III,TORIL,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BUCANA,112402020,I,TALOMO-A,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BUHANGIN (POB.),112402021,II,BUHANGIN-A,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BUNAWAN (POB.),112402022,II,BUNAWAN,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CABANTIAN,112402023,II,BUHANGIN-B,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CADALIAN,112402024,III,BAGUIO,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CALINAN (POB.),112402026,III,CALINAN,XI,110000000
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CALLAWA,112402027,II,BUHANGIN-A,XI,110000000
